m.1454	475	10	7	4	6	5	5
m.14543	392	20	15	6	15	20	13
m.1456	431	6	6	1	4	7	3
m.14602	310	6	6	2	2	4	6
m.1461	469	0	5	2	0	1	1
m.14620	195	2	3	0	3	3	1
m.14627	134	3	0	0	0	0	0
m.1463	394	13	9	8	7	11	8
m.14636	169	0	0	1	0	0	0
m.14672	359	0	0	0	3	0	2
m.14712	256	3	2	2	0	4	2
m.1472	277	21	12	17	13	15	12
m.1473	555	30	20	18	18	29	15
m.14730	134	3	3	2	2	3	2
m.14738	152	2	3	1	4	3	2
m.14739	401	4	4	3	5	2	4
m.14754	356	24	23	17	16	19	13
m.14756	396	8	9	5	8	7	5
m.14765	420	5	7	4	2	3	5
m.1478	617	3	4	2	0	6	3
m.14803	174	2	0	0	0	0	0
m.1487	314	1	0	0	0	0	0
m.14897	346	1	6	1	0	4	2
m.14910	573	7	15	6	3	10	6
m.14914	470	1	4	2	2	0	2
m.14915	293	41	45	13	41	64	38
m.14918	406	1	5	1	2	3	4
m.14921	762	1	2	0	0	0	1
m.14923	328	18	16	7	12	15	10
m.1493	232	16	15	13	9	14	9
m.14938	965	0	1	0	0	0	0
m.14946	234	10	9	5	2	3	2
m.14952	249	9	11	4	0	9	6
m.14956	520	2	2	1	0	1	0
m.14963	1061	68	54	37	34	55	37
m.14967	111	1	0	0	0	1	0
m.14972	298	0	3	0	3	2	0
m.14975	171	1	1	0	0	0	0
m.14983	218	21	24	14	16	20	12
m.14984	440	11	7	10	11	13	8
m.14994	562	5	7	7	4	12	3
m.14998	1027	0	3	2	5	0	1
m.14999	503	192	159	119	117	207	132
m.1500	101	0	0	0	3	0	0
m.15017	296	2	0	0	0	0	1
m.15018	456	1	0	1	0	0	0
m.15022	221	50	39	23	19	48	24
m.15026	538	2	5	0	4	7	2
m.15038	332	0	2	0	0	0	0
m.1504	136	6	10	5	11	11	8
m.15047	323	40	33	20	33	45	26
m.1505	423	16	14	10	13	10	8
m.15054	242	55	33	24	38	47	24
m.15058	304	0	1	0	0	0	0
m.15063	195	1	2	1	0	0	2
m.15067	179	21	23	11	17	23	12
m.15074	356	1	0	0	0	1	0
m.15079	260	32	34	26	31	29	20
m.1509	223	10	13	5	13	12	7
m.15090	1470	3	4	0	2	5	3
m.15096	468	2	9	3	5	2	8
m.15098	368	0	1	0	0	0	1
m.151	201	0	2	1	2	3	0
m.15111	545	57	57	40	42	76	37
m.15114	369	5	4	3	6	3	4
m.15118	99	4	5	0	6	0	2
m.15122	236	0	0	1	1	0	1
m.15126	176	3	6	0	7	2	2
m.15134	1205	5	6	1	4	6	3
m.15139	435	96	79	66	62	94	56
m.15141	227	28	36	18	25	30	20
m.15155	891	4	1	0	1	0	0
m.15158	259	4	3	2	1	6	2
m.15162	152	38	32	19	25	36	19
m.15166	611	5	2	0	2	4	1
m.15170	715	3	3	3	1	3	2
m.15172	116	0	1	1	3	0	1
m.15175	266	15	18	8	17	15	11
m.15185	362	50	33	26	19	47	29
m.15189	147	4	6	3	2	3	4
m.15196	185	1	0	0	0	0	0
m.152	115	7	4	4	1	7	3
m.15200	788	6	7	6	11	8	5
m.15204	648	75	52	44	40	66	42
m.15205	198	3	0	2	1	1	1
m.15213	424	2	1	1	0	0	1
m.15220	508	27	16	17	8	20	19
m.15241	654	12	15	3	14	11	12
m.15247	289	5	9	5	5	7	5
m.15259	327	8	5	4	4	6	4
m.1527	299	41	37	21	24	33	22
m.15281	346	1	1	0	5	4	0
m.15288	254	1	2	0	2	1	0
m.15290	959	8	8	6	4	14	3
m.153	398	2	4	1	3	4	3
m.1530	391	11	7	11	1	18	8
m.15303	441	2	3	0	0	2	0
m.15306	507	0	1	0	2	1	0
m.15314	289	0	0	3	0	0	2
m.15316	161	0	1	1	0	0	0
m.15323	305	11	19	8	12	19	8
m.15325	4828	1	3	2	4	1	0
m.15331	209	22	14	10	8	20	9
m.15345	109	0	1	0	0	0	0
m.15365	326	0	0	0	0	0	1
m.15370	180	18	21	15	18	11	16
m.15377	555	45	37	28	28	48	24
m.15388	345	6	4	2	2	2	2
m.15396	329	0	3	1	3	1	2
m.15400	429	15	19	10	13	17	11
m.15409	308	0	0	0	1	0	0
m.15418	181	0	5	4	3	1	7
m.15419	125	2	3	1	0	3	1
m.15426	1113	10	17	8	11	14	11
m.15449	425	5	6	2	3	6	3
m.15457	489	2	7	1	0	4	2
m.15462	185	7	7	6	6	6	4
m.1547	193	10	12	4	11	12	7
m.15471	509	4	1	5	3	6	5
m.15477	423	0	0	1	1	9	1
m.15479	147	0	0	0	1	3	0
m.15484	173	0	1	2	0	0	2
m.15491	328	0	5	2	2	0	1
m.15526	304	10	11	4	4	9	4
m.15530	386	10	10	11	5	0	3
m.15544	155	15	13	8	6	10	7
m.15555	863	0	1	0	0	0	5
m.15579	236	0	0	0	0	1	0
m.15586	275	20	25	14	23	26	12
m.1560	548	25	27	17	29	33	16
m.15618	675	0	0	2	0	1	1
m.1563	266	0	0	1	0	0	0
m.15633	448	111	87	67	72	81	44
m.15686	206	11	8	7	7	7	6
m.1569	147	1	0	0	0	1	1
m.15693	310	34	36	24	27	33	21
m.15700	399	0	7	2	5	2	3
m.15722	235	42	38	34	26	42	24
m.15724	695	13	7	5	7	6	3
m.1573	128	2	3	0	1	0	0
m.15750	815	12	7	7	5	12	8
m.15756	276	3	3	2	0	0	2
m.1576	513	14	19	11	21	15	14
m.15764	225	10	9	3	3	8	5
m.15779	427	0	2	0	0	0	0
m.15796	107	2	0	1	2	0	2
m.15797	333	0	0	0	0	0	1
m.15802	284	0	2	0	0	0	0
m.15803	206	7	7	3	3	1	4
m.1582	284	2	3	1	0	1	3
m.15822	319	6	0	3	0	3	0
m.1583	327	19	16	13	16	22	12
m.15831	119	0	1	1	0	0	2
m.15838	328	0	0	3	1	0	1
m.15839	183	10	15	5	12	13	5
m.15850	195	1	3	0	2	3	2
m.15857	420	7	8	5	6	9	6
m.15859	410	7	18	5	16	9	8
m.15899	456	1	3	1	1	6	2
m.15900	181	2	0	0	0	0	1
m.1592	810	6	3	2	2	3	3
m.15923	2429	26	66	12	33	39	32
m.15962	187	1	3	1	1	1	0
m.15986	209	6	6	4	6	3	4
m.1600	347	1	2	0	1	3	1
m.16001	119	1	1	0	3	0	2
m.16005	488	0	1	1	0	0	0
m.16009	808	20	29	15	20	26	19
m.16029	467	0	3	0	0	4	2
m.16036	305	12	11	8	5	10	6
m.16056	335	2	1	0	0	2	0
m.16090	446	26	28	15	20	33	22
m.16099	216	0	1	4	0	2	0
m.16108	243	3	4	1	3	1	0
m.16119	234	4	8	1	2	3	4
m.16132	345	7	4	3	3	6	4
m.16180	508	9	8	7	3	6	4
m.16211	276	2	2	1	3	3	2
m.16222	296	3	2	0	0	3	2
m.16224	295	3	4	6	0	2	1
m.16233	161	16	16	12	12	14	10
m.16246	388	7	6	2	0	6	1
m.16247	347	1	1	0	0	0	2
m.16258	131	0	4	0	1	4	2
m.16259	270	1	3	2	4	3	1
m.1626	326	16	13	13	13	14	10
m.16276	140	2	0	1	0	0	0
m.16281	177	9	13	5	9	8	6
m.16282	297	2	4	3	8	3	2
m.16303	320	0	0	0	0	1	0
m.16309	388	6	3	5	2	1	2
m.16319	224	9	8	4	7	8	6
m.16321	224	1	2	1	4	2	2
m.16351	226	15	15	11	13	11	8
m.16371	297	5	5	2	3	6	2
m.16384	119	2	2	1	0	2	0
m.16414	306	1	3	0	2	3	1
m.16423	301	5	6	2	0	3	1
m.16442	194	2	1	2	4	2	5
m.16446	276	3	4	4	3	0	1
m.16449	935	14	23	6	18	22	13
m.16465	273	8	11	6	7	7	4
m.16496	187	2	2	0	0	0	0
m.1652	495	67	56	48	53	67	39
m.16523	512	1	0	1	0	0	1
m.16526	293	5	4	1	1	0	3
m.16548	260	2	1	0	1	1	0
m.1655	411	21	14	10	9	26	9
m.16591	233	9	8	4	9	7	3
m.16598	409	2	0	2	2	3	1
m.166	168	3	3	1	0	4	3
m.16613	231	0	0	0	1	0	0
m.16618	108	0	0	0	0	0	1
m.16651	319	7	5	5	7	7	3
m.16692	411	26	20	14	16	26	11
m.16736	134	2	3	1	1	1	0
m.16745	191	1	0	0	0	6	0
m.1680	375	4	5	4	4	1	2
m.16813	293	0	1	0	0	1	1
m.16825	240	1	0	0	0	0	0
m.1685	362	3	7	3	3	3	2
m.16853	182	3	0	0	0	3	0
m.16859	1199	11	12	9	5	14	9
m.16863	391	1	2	1	0	0	0
m.16864	208	1	4	0	0	2	0
m.16877	305	0	1	2	0	0	0
m.1688	655	0	2	1	0	0	0
m.1689	2742	3	6	2	5	4	2
m.16901	126	0	0	0	0	2	1
m.16910	2217	18	48	7	25	34	21
m.16955	391	3	0	2	1	0	1
m.16994	221	11	14	8	12	10	6
m.16997	579	42	70	34	22	45	32
m.17002	969	2	7	2	4	5	3
m.17007	211	0	2	0	6	4	1
m.17032	119	0	1	1	0	0	0
m.1706	388	3	6	2	1	0	4
m.17099	205	2	8	3	0	5	2
m.171	2522	2	10	2	4	4	0
m.17101	439	11	10	13	7	11	12
m.17110	253	0	0	0	0	0	1
m.17128	1219	7	8	5	4	2	3
m.1714	264	7	5	2	2	3	4
m.17144	187	0	0	0	2	0	2
m.17178	533	0	1	2	0	2	0
m.17196	197	0	0	0	0	1	0
m.17237	424	0	1	0	2	0	0
m.17242	566	1	4	2	3	3	2
m.17244	319	1	2	1	0	1	0
m.1729	398	0	0	1	0	0	0
m.17297	163	1	0	0	1	0	0
m.173	389	414	323	234	260	364	232
m.17323	421	58	49	27	58	59	42
m.1733	1264	3	0	0	1	0	0
m.17333	372	0	0	0	0	0	1
m.17346	797	4	6	3	7	3	5
m.1736	553	0	2	0	0	1	0
m.17361	189	0	0	0	0	2	0
m.17363	155	0	1	0	0	0	1
m.17386	142	1	0	0	1	0	3
m.17418	331	0	0	0	0	1	0
m.17427	215	0	2	2	0	0	0
m.17435	484	41	43	21	30	47	27
m.17466	666	50	38	14	31	36	22
m.17473	414	0	0	1	0	1	0
m.17476	386	2	4	3	1	2	1
m.17496	405	10	12	8	8	8	4
m.17508	148	2	4	2	1	2	2
m.17509	429	11	10	9	9	9	6
m.17514	369	3	5	2	3	6	3
m.17521	185	48	49	32	32	48	31
m.17527	348	0	0	3	0	0	0
m.17547	505	15	20	8	19	18	12
m.17560	348	0	0	1	0	1	3
m.17562	293	1	2	4	0	0	1
m.17572	133	8	9	8	9	10	6
m.17577	207	2	0	0	0	0	0
m.17582	562	20	17	3	7	23	8
m.17587	233	4	7	3	6	6	2
m.17595	424	30	28	12	17	27	18
m.17598	232	0	0	1	0	0	0
m.17599	105	1	0	1	0	1	0
m.17609	155	0	0	0	1	0	0
m.1761	2437	6	30	6	6	9	8
m.17615	183	4	4	1	5	6	2
m.17619	306	5	0	2	0	0	1
m.17634	303	1	2	0	0	0	2
m.17642	405	16	12	10	8	10	9
m.17646	144	3	1	2	0	1	2
m.17653	215	7	12	5	8	12	8
m.17655	964	4	6	0	3	11	2
m.17662	137	3	5	2	2	3	2
m.17663	669	0	0	1	0	0	0
m.17682	122	0	1	2	2	2	1
m.17683	465	0	4	0	3	3	5
m.17686	418	7	1	0	8	15	2
m.17688	106	0	0	1	0	0	0
m.17700	509	1	1	2	1	0	2
m.17718	670	43	38	17	13	26	13
m.17739	255	25	33	19	23	27	26
m.17758	659	2	4	0	3	3	0
m.17769	574	8	5	4	0	6	4
m.17776	322	4	8	4	6	4	1
m.17784	409	2	1	2	1	3	0
m.17789	102	1	0	0	0	2	0
m.17794	846	68	54	30	37	42	36
m.17804	580	51	32	24	21	42	21
m.17812	263	1	3	2	1	1	0
m.17821	322	86	73	47	63	85	56
m.17836	548	0	1	0	1	0	0
m.17857	135	3	5	0	5	1	3
m.17859	221	1	3	1	3	6	1
m.17885	208	10	13	5	10	10	5
m.17895	500	13	14	12	9	12	8
m.17897	385	5	6	3	3	8	1
m.17910	625	4	4	0	1	3	4
m.1793	310	5	4	3	2	4	2
m.17930	292	3	4	0	3	0	1
m.17939	224	2	1	0	1	1	0
m.1796	557	36	32	23	19	34	19
m.17967	175	5	5	3	4	4	4
m.17970	233	8	6	1	1	5	2
m.17977	658	1	0	1	0	1	0
m.17984	639	22	19	13	18	23	15
m.17992	724	29	30	19	20	35	25
m.18001	225	0	2	0	3	0	5
m.18002	175	3	1	1	3	2	0
m.18003	350	0	1	0	0	0	0
m.18008	238	3	1	0	0	1	1
m.18009	870	1	1	0	1	1	0
