-0.6516	0.777318	0.005441	0.782758
-0.6473	0.781883	0.005169	0.787052
-0.6430	0.786287	0.004894	0.791181
-0.6387	0.790527	0.004616	0.795144
-0.6343	0.794600	0.004337	0.798937
-0.6300	0.798503	0.004057	0.802560
-0.6257	0.802234	0.003777	0.806010
-0.6214	0.805789	0.003498	0.809286
-0.6170	0.809166	0.003221	0.812387
-0.6127	0.812364	0.002947	0.815311
-0.6084	0.815379	0.002678	0.818057
-0.6041	0.818210	0.002414	0.820624
-0.5997	0.820854	0.002157	0.823011
-0.5954	0.823311	0.001907	0.825218
-0.5911	0.825577	0.001666	0.827243
-0.5868	0.827651	0.001435	0.829087
-0.5824	0.829533	0.001216	0.830749
-0.5781	0.831220	0.001008	0.832228
-0.5738	0.832711	0.000814	0.833525
-0.5695	0.834006	0.000635	0.834641
-0.5651	0.835103	0.000471	0.835575
-0.5608	0.836002	0.000325	0.836327
-0.5565	0.836702	0.000197	0.836898
-0.5522	0.837202	0.000088	0.837290
-0.5479	0.837502	0.000000	0.837502
-0.5435	0.837602	0.000000	0.837602
-0.5392	0.837502	0.000000	0.837502
-0.5349	0.837202	0.000000	0.837202
-0.5306	0.836702	0.000000	0.836702
-0.5262	0.836002	0.000000	0.836002
-0.5219	0.835103	0.000000	0.835103
-0.5176	0.834006	0.000061	0.834067
-0.5133	0.832711	0.000180	0.832891
-0.5089	0.831220	0.000329	0.831549
-0.5046	0.829533	0.000511	0.830044
-0.5003	0.827651	0.000726	0.828377
-0.4960	0.825577	0.000975	0.826552
-0.4916	0.823311	0.001258	0.824569
-0.4873	0.820854	0.001578	0.822432
-0.4830	0.818210	0.001934	0.820144
-0.4787	0.815379	0.002328	0.817707
-0.4743	0.812364	0.002760	0.815124
-0.4700	0.809166	0.003231	0.812398
-0.4657	0.805789	0.003743	0.809532
-0.4614	0.802234	0.004295	0.806528
-0.4571	0.798503	0.004888	0.803391
-0.4527	0.794600	0.005524	0.800124
-0.4484	0.790527	0.006202	0.796729
-0.4441	0.786287	0.006923	0.793210
-0.4398	0.781883	0.007688	0.789571
-0.4354	0.777318	0.008497	0.785814
-0.4311	0.772594	0.009350	0.781945
-0.4268	0.767716	0.010249	0.777965
-0.4225	0.762686	0.011192	0.773878
-0.4181	0.757508	0.012181	0.769689
-0.4138	0.752186	0.013215	0.765401
-0.4095	0.746722	0.014296	0.761018
-0.4052	0.741121	0.015422	0.756543
-0.4008	0.735386	0.016594	0.751980
-0.3965	0.729521	0.017812	0.747333
-0.3922	0.723530	0.019076	0.742606
-0.3879	0.717417	0.020385	0.737802
-0.3836	0.711185	0.021741	0.732926
-0.3792	0.704839	0.023141	0.727981
-0.3749	0.698383	0.024587	0.722970
-0.3706	0.691820	0.026078	0.717898
-0.3663	0.685155	0.027614	0.712769
-0.3619	0.678393	0.029193	0.707586
-0.3576	0.671536	0.030817	0.702353
-0.3533	0.664590	0.032483	0.697073
-0.3490	0.657559	0.034192	0.691751
-0.3446	0.650446	0.035943	0.686390
-0.3403	0.643257	0.037736	0.680993
-0.3360	0.635995	0.039569	0.675564
-0.3317	0.628665	0.041443	0.670107
-0.3273	0.621270	0.043355	0.664626
-0.3230	0.613816	0.045306	0.659123
-0.3187	0.606307	0.047295	0.653602
-0.3144	0.598746	0.049320	0.648066
-0.3100	0.591138	0.051381	0.642520
-0.3057	0.583488	0.053477	0.636965
-0.3014	0.575798	0.055607	0.631405
-0.2971	0.568075	0.057769	0.625844
-0.2928	0.560321	0.059963	0.620284
-0.2884	0.552540	0.062188	0.614728
-0.2841	0.544738	0.064442	0.609180
-0.2798	0.536917	0.066724	0.603642
-0.2755	0.529082	0.069034	0.598116
-0.2711	0.521237	0.071369	0.592607
-0.2668	0.513386	0.073729	0.587115
-0.2625	0.505532	0.076113	0.581645
-0.2582	0.497679	0.078519	0.576197
-0.2538	0.489831	0.080945	0.570776
-0.2495	0.481991	0.083391	0.565383
-0.2452	0.474164	0.085856	0.560020
-0.2409	0.466352	0.088337	0.554689
-0.2365	0.458559	0.090834	0.549394
-0.2322	0.450789	0.093345	0.544134
-0.2279	0.443045	0.095869	0.538914
-0.2236	0.435329	0.098405	0.533734
-0.2192	0.427646	0.100950	0.528596
-0.2149	0.419998	0.103505	0.523503
-0.2106	0.412388	0.106067	0.518455
-0.2063	0.404819	0.108635	0.513454
-0.2020	0.397294	0.111207	0.508501
-0.1976	0.389816	0.113783	0.503599
-0.1933	0.382387	0.116361	0.498748
-0.1890	0.375010	0.118939	0.493949
-0.1847	0.367688	0.121516	0.489204
-0.1803	0.360422	0.124092	0.484514
-0.1760	0.353216	0.126664	0.479880
-0.1717	0.346070	0.129231	0.475302
-0.1674	0.338989	0.131793	0.470781
-0.1630	0.331973	0.134347	0.466319
-0.1587	0.325024	0.136892	0.461916
-0.1544	0.318145	0.139428	0.457572
-0.1501	0.311337	0.141952	0.453289
-0.1457	0.304602	0.144464	0.449066
-0.1414	0.297941	0.146963	0.444904
-0.1371	0.291356	0.149448	0.440804
-0.1328	0.284849	0.151916	0.436765
-0.1285	0.278421	0.154368	0.432788
-0.1241	0.272072	0.156801	0.428874
-0.1198	0.265805	0.159216	0.425021
-0.1155	0.259620	0.161611	0.421231
-0.1112	0.253518	0.163984	0.417503
-0.1068	0.247501	0.166336	0.413837
-0.1025	0.241569	0.168664	0.410233
-0.0982	0.235722	0.170969	0.406691
-0.0939	0.229962	0.173249	0.403211
-0.0895	0.224290	0.175503	0.399792
-0.0852	0.218704	0.177730	0.396434
-0.0809	0.213207	0.179930	0.393137
-0.0766	0.207799	0.182102	0.389901
-0.0722	0.202479	0.184245	0.386724
-0.0679	0.197248	0.186359	0.383607
-0.0636	0.192107	0.188442	0.380549
-0.0593	0.187055	0.190494	0.377549
-0.0549	0.182092	0.192515	0.374607
-0.0506	0.177218	0.194503	0.371722
-0.0463	0.172434	0.196459	0.368893
-0.0420	0.167739	0.198382	0.366121
-0.0377	0.163132	0.200271	0.363403
-0.0333	0.158614	0.202126	0.360740
-0.0290	0.154185	0.203946	0.358131
-0.0247	0.149843	0.205732	0.355575
-0.0204	0.145589	0.207482	0.353071
-0.0160	0.141422	0.209196	0.350618
-0.0117	0.137341	0.210875	0.348215
-0.0074	0.133346	0.212517	0.345863
-0.0031	0.129436	0.214122	0.343559
0.0013	0.125611	0.215692	0.341303
0.0056	0.121870	0.217224	0.339094
0.0099	0.118212	0.218719	0.336931
0.0142	0.114636	0.220177	0.334814
0.0186	0.111142	0.221598	0.332740
0.0229	0.107729	0.222982	0.330711
0.0272	0.104396	0.224328	0.328724
0.0315	0.101141	0.225637	0.326778
0.0359	0.097965	0.226909	0.324874
0.0402	0.094866	0.228143	0.323009
0.0445	0.091842	0.229340	0.321183
0.0488	0.088894	0.230501	0.319395
0.0531	0.086020	0.231624	0.317644
0.0575	0.083219	0.232710	0.315929
0.0618	0.080490	0.233760	0.314250
0.0661	0.077832	0.234773	0.312605
0.0704	0.075244	0.235750	0.310994
0.0748	0.072724	0.236691	0.309415
0.0791	0.070272	0.237596	0.307868
0.0834	0.067886	0.238466	0.306352
0.0877	0.065566	0.239300	0.304866
0.0921	0.063310	0.240099	0.303409
0.0964	0.061116	0.240864	0.301981
0.1007	0.058985	0.241595	0.300580
0.1050	0.056915	0.242292	0.299206
0.1094	0.054904	0.242955	0.297859
0.1137	0.052951	0.243585	0.296536
0.1180	0.051056	0.244182	0.295238
0.1223	0.049216	0.244747	0.293964
0.1266	0.047432	0.245281	0.292713
0.1310	0.045702	0.245782	0.291484
0.1353	0.044024	0.246253	0.290277
0.1396	0.042397	0.246694	0.289091
0.1439	0.040821	0.247104	0.287925
0.1483	0.039294	0.247485	0.286779
0.1526	0.037815	0.247836	0.285651
0.1569	0.036383	0.248160	0.284543
0.1612	0.034997	0.248455	0.283452
0.1656	0.033656	0.248722	0.282378
0.1699	0.032358	0.248963	0.281321
0.1742	0.031103	0.249177	0.280281
0.1785	0.029890	0.249366	0.279255
0.1829	0.028717	0.249529	0.278245
0.1872	0.027583	0.249667	0.277250
0.1915	0.026488	0.249781	0.276269
0.1958	0.025430	0.249871	0.275301
0.2002	0.024409	0.249938	0.274347
0.2045	0.023423	0.249983	0.273405
0.2088	0.022471	0.250005	0.272476
0.2131	0.021553	0.250006	0.271559
0.2174	0.020668	0.249986	0.270654
0.2218	0.019814	0.249945	0.269760
0.2261	0.018991	0.249885	0.268876
0.2304	0.018198	0.249806	0.268004
0.2347	0.017434	0.249708	0.267141
0.2391	0.016697	0.249591	0.266289
0.2434	0.015989	0.249457	0.265446
0.2477	0.015306	0.249306	0.264612
0.2520	0.014649	0.249138	0.263788
0.2564	0.014017	0.248955	0.262972
0.2607	0.013409	0.248756	0.262165
0.2650	0.012825	0.248542	0.261366
0.2693	0.012263	0.248313	0.260576
0.2737	0.011722	0.248071	0.259793
0.2780	0.011203	0.247815	0.259018
0.2823	0.010705	0.247547	0.258251
0.2866	0.010226	0.247265	0.257491
0.2910	0.009766	0.246972	0.256738
0.2953	0.009324	0.246668	0.255993
0.2996	0.008901	0.246353	0.255254
0.3039	0.008495	0.246027	0.254521
0.3082	0.008105	0.245691	0.253796
0.3126	0.007731	0.245346	0.253077
0.3169	0.007373	0.244991	0.252364
0.3212	0.007030	0.244628	0.251657
0.3255	0.006701	0.244256	0.250957
0.3299	0.006385	0.243877	0.250262
0.3342	0.006084	0.243490	0.249574
0.3385	0.005795	0.243096	0.248891
0.3428	0.005519	0.242695	0.248214
0.3472	0.005254	0.242288	0.247542
0.3515	0.005001	0.241876	0.246876
0.3558	0.004759	0.241457	0.246216
0.3601	0.004528	0.241034	0.245561
0.3645	0.004306	0.240605	0.244912
0.3688	0.004095	0.240172	0.244267
0.3731	0.003893	0.239735	0.243628
0.3774	0.003700	0.239294	0.242994
0.3817	0.003516	0.238849	0.242366
0.3861	0.003341	0.238401	0.241742
0.3904	0.003173	0.237950	0.241123
0.3947	0.003013	0.237497	0.240510
0.3990	0.002860	0.237041	0.239901
0.4034	0.002715	0.236582	0.239297
0.4077	0.002576	0.236122	0.238698
0.4120	0.002444	0.235660	0.238104
0.4163	0.002318	0.235197	0.237515
0.4207	0.002198	0.234732	0.236930
0.4250	0.002083	0.234267	0.236350
0.4293	0.001974	0.233800	0.235775
0.4336	0.001871	0.233333	0.235204
0.4380	0.001772	0.232865	0.234638
0.4423	0.001678	0.232397	0.234076
0.4466	0.001589	0.231929	0.233519
0.4509	0.001504	0.231461	0.232966
0.4553	0.001424	0.230994	0.232418
0.4596	0.001347	0.230526	0.231874
0.4639	0.001274	0.230060	0.231334
0.4682	0.001205	0.229594	0.230799
0.4725	0.001139	0.229128	0.230268
0.4769	0.001077	0.228664	0.229741
0.4812	0.001018	0.228200	0.229218
0.4855	0.000962	0.227738	0.228699
0.4898	0.000908	0.227276	0.228185
0.4942	0.000858	0.226817	0.227674
0.4985	0.000810	0.226358	0.227168
0.5028	0.000765	0.225901	0.226665
0.5071	0.000721	0.225445	0.226167
0.5115	0.000681	0.224991	0.225672
0.5158	0.000642	0.224539	0.225181
0.5201	0.000605	0.224088	0.224693
0.5244	0.000571	0.223639	0.224210
0.5288	0.000538	0.223192	0.223730
0.5331	0.000507	0.222746	0.223253
0.5374	0.000478	0.222302	0.222780
0.5417	0.000450	0.221860	0.222310
0.5461	0.000424	0.221420	0.221844
0.5504	0.000399	0.220982	0.221381
0.5547	0.000375	0.220546	0.220921
0.5590	0.000353	0.220111	0.220464
0.5633	0.000332	0.219679	0.220011
0.5677	0.000313	0.219248	0.219560
0.5720	0.000294	0.218819	0.219113
0.5763	0.000276	0.218391	0.218668
0.5806	0.000260	0.217966	0.218225
0.5850	0.000244	0.217542	0.217786
0.5893	0.000229	0.217120	0.217349
0.5936	0.000215	0.216699	0.216915
0.5979	0.000202	0.216280	0.216483
0.6023	0.000190	0.215863	0.216053
0.6066	0.000178	0.215447	0.215625
0.6109	0.000167	0.215033	0.215200
0.6152	0.000157	0.214619	0.214776
0.6196	0.000147	0.214208	0.214355
0.6239	0.000138	0.213797	0.213935
0.6282	0.000129	0.213387	0.213517
0.6325	0.000121	0.212979	0.213100
0.6368	0.000113	0.212571	0.212685
0.6412	0.000106	0.212165	0.212271
0.6455	0.000100	0.211759	0.211858
0.6498	0.000093	0.211353	0.211447
0.6541	0.000087	0.210949	0.211036
0.6585	0.000082	0.210545	0.210626
0.6628	0.000076	0.210141	0.210217
0.6671	0.000071	0.209737	0.209809
0.6714	0.000067	0.209334	0.209401
0.6758	0.000062	0.208930	0.208993
0.6801	0.000058	0.208527	0.208585
0.6844	0.000055	0.208123	0.208178
0.6887	0.000051	0.207719	0.207770
0.6931	0.000048	0.207315	0.207363
0.6974	0.000044	0.206910	0.206955
0.7017	0.000041	0.206505	0.206546
0.7060	0.000039	0.206098	0.206137
0.7104	0.000036	0.205691	0.205727
0.7147	0.000034	0.205282	0.205316
0.7190	0.000031	0.204873	0.204904
0.7233	0.000029	0.204462	0.204491
0.7276	0.000027	0.204050	0.204077
0.7320	0.000025	0.203636	0.203661
0.7363	0.000024	0.203220	0.203244
0.7406	0.000022	0.202803	0.202825
0.7449	0.000021	0.202384	0.202404
0.7493	0.000019	0.201963	0.201982
0.7536	0.000018	0.201539	0.201557
0.7579	0.000017	0.201113	0.201130
0.7622	0.000015	0.200685	0.200701
0.7666	0.000014	0.200254	0.200269
0.7709	0.000013	0.199821	0.199834
0.7752	0.000012	0.199385	0.199397
0.7795	0.000012	0.198946	0.198958
0.7839	0.000011	0.198504	0.198515
0.7882	0.000010	0.198059	0.198069
0.7925	0.000009	0.197611	0.197620
0.7968	0.000009	0.197160	0.197168
0.8012	0.000008	0.196705	0.196713
0.8055	0.000007	0.196247	0.196254
0.8098	0.000007	0.195785	0.195792
0.8141	0.000006	0.195320	0.195326
0.8184	0.000006	0.194851	0.194857
0.8228	0.000005	0.194379	0.194384
0.8271	0.000005	0.193902	0.193907
0.8314	0.000005	0.193422	0.193427
0.8357	0.000004	0.192938	0.192942
0.8401	0.000004	0.192450	0.192454
0.8444	0.000004	0.191958	0.191962
0.8487	0.000003	0.191462	0.191465
0.8530	0.000003	0.190962	0.190965
0.8574	0.000003	0.190458	0.190461
0.8617	0.000003	0.189949	0.189952
0.8660	0.000003	0.189437	0.189440
0.8703	0.000002	0.188921	0.188923
0.8747	0.000002	0.188400	0.188402
0.8790	0.000002	0.187876	0.187878
0.8833	0.000002	0.187347	0.187349
0.8876	0.000002	0.186814	0.186816
0.8920	0.000002	0.186277	0.186279
0.8963	0.000001	0.185737	0.185738
0.9006	0.000001	0.185192	0.185193
0.9049	0.000001	0.184643	0.184644
0.9092	0.000001	0.184090	0.184092
0.9136	0.000001	0.183534	0.183535
0.9179	0.000001	0.182974	0.182975
0.9222	0.000001	0.182410	0.182411
0.9265	0.000001	0.181842	0.181843
0.9309	0.000001	0.181271	0.181272
0.9352	0.000001	0.180696	0.180697
0.9395	0.000001	0.180118	0.180118
0.9438	0.000001	0.179536	0.179537
0.9482	0.000001	0.178951	0.178952
0.9525	0.000001	0.178363	0.178364
0.9568	0.000000	0.177772	0.177772
0.9611	0.000000	0.177178	0.177178
0.9655	0.000000	0.176581	0.176581
0.9698	0.000000	0.175981	0.175981
0.9741	0.000000	0.175378	0.175378
0.9784	0.000000	0.174772	0.174773
0.9827	0.000000	0.174165	0.174165
0.9871	0.000000	0.173554	0.173555
0.9914	0.000000	0.172942	0.172942
0.9957	0.000000	0.172327	0.172327
1.0000	0.000000	0.171710	0.171710
1.0044	0.000000	0.171091	0.171091
1.0087	0.000000	0.170470	0.170470
1.0130	0.000000	0.169848	0.169848
1.0173	0.000000	0.169223	0.169224
1.0217	0.000000	0.168598	0.168598
1.0260	0.000000	0.167970	0.167970
1.0303	0.000000	0.167341	0.167342
1.0346	0.000000	0.166711	0.166712
1.0390	0.000000	0.166080	0.166080
1.0433	0.000000	0.165448	0.165448
1.0476	0.000000	0.164814	0.164815
1.0519	0.000000	0.164180	0.164180
1.0563	0.000000	0.163545	0.163545
1.0606	0.000000	0.162909	0.162909
1.0649	0.000000	0.162272	0.162272
1.0692	0.000000	0.161635	0.161635
1.0735	0.000000	0.160997	0.160997
1.0779	0.000000	0.160359	0.160359
1.0822	0.000000	0.159720	0.159720
1.0865	0.000000	0.159080	0.159080
1.0908	0.000000	0.158441	0.158441
1.0952	0.000000	0.157801	0.157801
1.0995	0.000000	0.157161	0.157161
1.1038	0.000000	0.156520	0.156520
1.1081	0.000000	0.155879	0.155879
1.1125	0.000000	0.155238	0.155238
1.1168	0.000000	0.154597	0.154597
1.1211	0.000000	0.153956	0.153956
1.1254	0.000000	0.153315	0.153315
1.1298	0.000000	0.152673	0.152673
1.1341	0.000000	0.152031	0.152031
1.1384	0.000000	0.151390	0.151390
1.1427	0.000000	0.150748	0.150748
1.1471	0.000000	0.150105	0.150105
1.1514	0.000000	0.149463	0.149463
1.1557	0.000000	0.148820	0.148820
1.1600	0.000000	0.148178	0.148178
1.1643	0.000000	0.147535	0.147535
1.1687	0.000000	0.146891	0.146891
1.1730	0.000000	0.146247	0.146247
1.1773	0.000000	0.145603	0.145603
1.1816	0.000000	0.144959	0.144959
1.1860	0.000000	0.144314	0.144314
1.1903	0.000000	0.143668	0.143668
1.1946	0.000000	0.143022	0.143022
1.1989	0.000000	0.142376	0.142376
1.2033	0.000000	0.141728	0.141728
1.2076	0.000000	0.141080	0.141080
1.2119	0.000000	0.140432	0.140432
1.2162	0.000000	0.139782	0.139782
1.2206	0.000000	0.139132	0.139132
1.2249	0.000000	0.138480	0.138480
1.2292	0.000000	0.137828	0.137828
1.2335	0.000000	0.137175	0.137175
1.2378	0.000000	0.136520	0.136520
1.2422	0.000000	0.135865	0.135865
1.2465	0.000000	0.135208	0.135208
1.2508	0.000000	0.134550	0.134550
1.2551	0.000000	0.133891	0.133891
1.2595	0.000000	0.133230	0.133230
1.2638	0.000000	0.132568	0.132568
1.2681	0.000000	0.131905	0.131905
1.2724	0.000000	0.131240	0.131240
1.2768	0.000000	0.130574	0.130574
1.2811	0.000000	0.129906	0.129906
1.2854	0.000000	0.129237	0.129237
1.2897	0.000000	0.128566	0.128566
1.2941	0.000000	0.127894	0.127894
1.2984	0.000000	0.127220	0.127220
1.3027	0.000000	0.126544	0.126544
1.3070	0.000000	0.125867	0.125867
1.3114	0.000000	0.125189	0.125189
1.3157	0.000000	0.124509	0.124509
1.3200	0.000000	0.123827	0.123827
1.3243	0.000000	0.123144	0.123144
1.3286	0.000000	0.122459	0.122459
1.3330	0.000000	0.121773	0.121773
1.3373	0.000000	0.121085	0.121085
1.3416	0.000000	0.120396	0.120396
1.3459	0.000000	0.119706	0.119706
1.3503	0.000000	0.119014	0.119014
1.3546	0.000000	0.118321	0.118321
1.3589	0.000000	0.117627	0.117627
1.3632	0.000000	0.116932	0.116932
1.3676	0.000000	0.116235	0.116235
1.3719	0.000000	0.115538	0.115538
1.3762	0.000000	0.114840	0.114840
1.3805	0.000000	0.114141	0.114141
1.3849	0.000000	0.113441	0.113441
1.3892	0.000000	0.112741	0.112741
1.3935	0.000000	0.112040	0.112040
1.3978	0.000000	0.111338	0.111338
1.4022	0.000000	0.110636	0.110636
1.4065	0.000000	0.109935	0.109935
1.4108	0.000000	0.109233	0.109233
1.4151	0.000000	0.108531	0.108531
1.4194	0.000000	0.107829	0.107829
1.4238	0.000000	0.107127	0.107127
1.4281	0.000000	0.106426	0.106426
1.4324	0.000000	0.105726	0.105726
1.4367	0.000000	0.105026	0.105026
1.4411	0.000000	0.104327	0.104327
1.4454	0.000000	0.103628	0.103628
1.4497	0.000000	0.102931	0.102931
1.4540	0.000000	0.102236	0.102236
1.4584	0.000000	0.101541	0.101541
1.4627	0.000000	0.100848	0.100848
1.4670	0.000000	0.100157	0.100157
1.4713	0.000000	0.099467	0.099467
1.4757	0.000000	0.098780	0.098780
1.4800	0.000000	0.098094	0.098094
1.4843	0.000000	0.097411	0.097411
1.4886	0.000000	0.096730	0.096730
1.4929	0.000000	0.096052	0.096052
1.4973	0.000000	0.095376	0.095376
1.5016	0.000000	0.094704	0.094704
1.5059	0.000000	0.094034	0.094034
1.5102	0.000000	0.093367	0.093367
1.5146	0.000000	0.092703	0.092703
1.5189	0.000000	0.092043	0.092043
1.5232	0.000000	0.091386	0.091386
1.5275	0.000000	0.090733	0.090733
1.5319	0.000000	0.090083	0.090083
1.5362	0.000000	0.089437	0.089437
1.5405	0.000000	0.088796	0.088796
1.5448	0.000000	0.088158	0.088158
1.5492	0.000000	0.087524	0.087524
1.5535	0.000000	0.086895	0.086895
1.5578	0.000000	0.086270	0.086270
1.5621	0.000000	0.085650	0.085650
1.5665	0.000000	0.085034	0.085034
1.5708	0.000000	0.084422	0.084422
1.5751	0.000000	0.083816	0.083816
1.5794	0.000000	0.083214	0.083214
1.5837	0.000000	0.082617	0.082617
1.5881	0.000000	0.082025	0.082025
1.5924	0.000000	0.081438	0.081438
1.5967	0.000000	0.080857	0.080857
1.6010	0.000000	0.080280	0.080280
1.6054	0.000000	0.079709	0.079709
1.6097	0.000000	0.079142	0.079142
1.6140	0.000000	0.078581	0.078581
1.6183	0.000000	0.078026	0.078026
1.6227	0.000000	0.077476	0.077476
1.6270	0.000000	0.076931	0.076931
1.6313	0.000000	0.076391	0.076391
1.6356	0.000000	0.075857	0.075857
1.6400	0.000000	0.075328	0.075328
1.6443	0.000000	0.074805	0.074805
1.6486	0.000000	0.074288	0.074288
1.6529	0.000000	0.073775	0.073775
1.6573	0.000000	0.073269	0.073269
1.6616	0.000000	0.072767	0.072767
1.6659	0.000000	0.072271	0.072271
1.6702	0.000000	0.071781	0.071781
1.6745	0.000000	0.071296	0.071296
1.6789	0.000000	0.070816	0.070816
1.6832	0.000000	0.070342	0.070342
1.6875	0.000000	0.069873	0.069873
1.6918	0.000000	0.069410	0.069410
1.6962	0.000000	0.068952	0.068952
1.7005	0.000000	0.068499	0.068499
1.7048	0.000000	0.068051	0.068051
1.7091	0.000000	0.067608	0.067608
1.7135	0.000000	0.067171	0.067171
1.7178	0.000000	0.066739	0.066739
1.7221	0.000000	0.066311	0.066311
1.7264	0.000000	0.065889	0.065889
1.7308	0.000000	0.065472	0.065472
1.7351	0.000000	0.065059	0.065059
1.7394	0.000000	0.064652	0.064652
1.7437	0.000000	0.064249	0.064249
1.7480	0.000000	0.063851	0.063851
1.7524	0.000000	0.063458	0.063458
1.7567	0.000000	0.063069	0.063069
1.7610	0.000000	0.062685	0.062685
1.7653	0.000000	0.062305	0.062305
1.7697	0.000000	0.061930	0.061930
1.7740	0.000000	0.061559	0.061559
1.7783	0.000000	0.061193	0.061193
1.7826	0.000000	0.060830	0.060830
1.7870	0.000000	0.060472	0.060472
1.7913	0.000000	0.060119	0.060119
1.7956	0.000000	0.059769	0.059769
1.7999	0.000000	0.059423	0.059423
1.8043	0.000000	0.059081	0.059081
